ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC_8,target
0.234192037,0.519906323,0.088992974,0.142857143,0.014051522,402,369,33,1
0.245791246,0.501683502,0.084175084,0.154882155,0.013468013,282,256,26,1
0.274356103,0.534154535,0.061590146,0.120940649,0.008958567,856,785,71,1
0.254302103,0.520076482,0.076481836,0.137667304,0.011472275,497,454,43,1
0.243902439,0.523577236,0.084552846,0.133333333,0.014634146,583,536,47,1
0.261519303,0.506849315,0.080946451,0.143212951,0.00747198,767,6.92E+02,75,1
0.279642058,0.512304251,0.078299776,0.127516779,0.002237136,430,385,45,1
0.253796095,0.514099783,0.071583514,0.145336226,0.015184382,438,400,38,1
0.278546713,0.519031142,0.065743945,0.131487889,0.005190311,555,502,53,1
0.242857143,0.53877551,0.081632653,0.126530612,0.010204082,465,433,32,1
0.255847953,0.50877193,0.084795322,0.143274854,0.007309942,651,588,63,1
0.264705882,5.41E-01,0.075630252,0.119047619,0,681,6.25E+02,56,1
0.250420168,0.536134454,0.072268908,0.139495798,0.001680672,564,522,42,1
0.241469816,0.530183727,0.089238845,0.12335958,0.015748031,363,337,26,1
0.248188406,0.512681159,0.077898551,0.150362319,0.010869565,522,475,47,1
0.276944065,0.514324693,0.075034106,0.12414734,0.009549795,706,637,69,1
0.243961353,0.514492754,0.084541063,1.45E-01,0.012077295,7.82E+02,7.12E+02,70,1
0.272435897,0.501602564,0.075320513,0.141025641,0.009615385,598,535,63,1
0.261939219,0.518089725,0.069464544,0.140376266,0.010130246,658,599,59,1
0.242774566,0.511560694,0.083815029,1.50E-01,1.16E-02,3.26E+02,296,30,1
0.243816254,0.53180212,0.0795053,0.134275618,0.010600707,536,496,40,1
2.61E-01,0.521231423,0.083864119,0.129511677,0.004246285,9.00E+02,8.18E+02,8.20E+01,1
2.53E-01,0.514328808,7.99E-02,0.140271493,0.012066365,631,5.75E+02,56,1
2.45E-01,0.517412935,0.07628524,0.147595357,0.013266998,571,524,4.70E+01,1
0.264325323,0.50831793,0.072088725,0.14232902,0.012939002,517,468,49,1
0.258928571,0.533482143,0.073660714,0.120535714,0.013392857,4.30E+02,399,31,1
0.255737705,0.518032787,0.075409836,0.140983607,0.009836066,580,529,51,1
0.265848671,0.498977505,0.073619632,0.149284254,0.012269939,468,421,47,1
0.238178634,0.525394046,0.073555166,0.148861646,0.014010508,537,496,41,1
0.274157303,0.530337079,0.06741573,0.123595506,0.004494382,426,388,38,1
0.261160714,0.537946429,0.069196429,0.118303571,0.013392857,431,402,29,1
0.263291139,5.06E-01,8.10E-02,0.140506329,0.008860759,754,678,76,1
2.54E-01,0.513157895,7.33E-02,0.148496241,0.011278195,5.02E+02,454,4.80E+01,1
0.245398773,0.507157464,0.081799591,0.153374233,0.012269939,4.62E+02,419,43,1
0.267108168,0.518763797,0.06401766,0.134657837,0.015452539,431,391,40,1
0.277955272,0.504792332,0.076677316,0.14057508,0,301,269,32,1
0.244935543,0.523020258,0.077348066,0.143646409,0.011049724,515,475,40,1
0.254545455,0.5,0.085454545,0.149090909,0.010909091,523,470,53,1
2.63E-01,0.513432836,7.76E-02,0.13880597,0.007462687,639,578,61,1
0.239935588,0.52173913,0.080515298,0.15136876,0.006441224,585,537,48,1
0.286681716,0.478555305,0.076749436,0.144469526,0.013544018,429,377,52,1
0.259319287,0.518638574,0.074554295,0.137763371,0.009724473,588,536,52,1
0.259044863,0.519536903,0.076700434,0.134587554,0.010130246,659,601,58,1
0.247038917,0.51607445,0.076142132,0.150592217,0.010152284,558,509,49,1
0.262331839,0.533632287,0.071748879,0.118834081,0.013452915,430,400,30,1
0.263358779,0.480916031,0.06870229,0.164122137,0.022900763,249,221,28,1
0.261796043,0.532724505,0.070015221,0.124809741,0.01065449,627,577,50,1
0.249235474,0.519877676,0.082568807,0.139143731,0.009174312,619,564,55,1
2.50E-01,0.526315789,0.079744817,0.129186603,0.014354067,5.96E+02,548,4.80E+01,1
0.263279446,5.24E-01,0.071593533,0.133949192,0.006928406,826,754,72,1
0.275167785,0.521252796,0.060402685,1.30E-01,0.013422819,427,387,40,1
0.25607064,0.51214128,0.066225166,0.143487859,0.022075055,430,392,38,1
0.261450382,0.507633588,0.072519084,0.152671756,0.005725191,4.99E+02,451,4.80E+01,1
0.271428571,0.506349206,0.084126984,0.128571429,0.00952381,605,542,63,1
0.264367816,0.5,0.074712644,0.143678161,0.017241379,333,300,33,1
0.277477477,0.491891892,0.07027027,0.14954955,0.010810811,532,472,60,1
0.283621838,0.509986684,0.07057257,0.126498003,0.009320905,725,651,74,1
0.277292576,0.550218341,6.55E-02,1.07E-01,0,440,4.06E+02,34,1
0.264423077,0.503205128,0.070512821,0.150641026,0.011217949,595,536,59,1
0.258354756,0.515424165,0.07840617,0.138817481,0.008997429,740,671,69,1
0.26716141,5.25E-01,6.86E-02,0.128014842,0.011131725,514,468,46,1
0.257270694,0.51901566,7.16E-02,0.138702461,0.013422819,424,386,38,1
0.255924171,0.509478673,0.087677725,0.13507109,0.011848341,402,363,39,1
0.268412439,0.525368249,0.080196399,0.116202946,0.009819967,587,535,52,1
0.261648746,0.536439665,0.077658303,0.117084827,0.007168459,800,736,64,1
0.261410788,0.522821577,0.082987552,0.130705394,0.002074689,459,416,43,1
0.256366723,0.534804754,0.069609508,0.132427844,0.006791171,559,515,44,1
0.260312945,0.540540541,0.076813656,1.22E-01,0,669,615,5.40E+01,1
0.237623762,0.504950495,0.081188119,0.16039604,0.015841584,475,432,43,1
0.283636364,0.487272727,0.065454545,0.152727273,0.010909091,530,470,60,1
0.272727273,0.495454545,0.071212121,0.151515152,0.009090909,633,566,67,1
0.26618705,0.5,0.075539568,0.136690647,0.021582734,265,237,28,1
0.244744745,0.512012012,0.097597598,0.13963964,0.006006006,633,575,58,1
0.259259259,0.52037037,0.064814815,0.144444444,0.011111111,513,469,44,1
0.263309353,0.515107914,0.086330935,0.122302158,0.01294964,664,599,65,1
0.246932515,0.518404908,0.095092025,0.130368098,0.009202454,620,565,55,1
0.243243243,0.516358464,0.089615932,0.143669986,0.007112376,665,606,59,1
0.260942761,0.515151515,6.73E-02,1.46E-01,0.01010101,566,516,50,1
0.257985258,5.16E-01,0.076167076,0.137592138,0.012285012,774,703,7.10E+01,1
0.2576,5.02E-01,8.00E-02,0.1456,0.0144,5.95E+02,5.36E+02,59,1
0.258890469,0.516358464,0.075391181,0.143669986,0.0056899,668,606,62,1
2.55E-01,0.5261959,0.075170843,0.141230068,0.002277904,417,382,3.50E+01,1
0.25,0.514423077,0.072115385,1.47E-01,0.016025641,588,534,54,1
0.276190476,0.517460317,0.073015873,0.13015873,0.003174603,605,546,59,1
0.243034056,0.515479876,0.085139319,1.50E-01,0.00619195,612,560,52,1
0.258855586,0.534059946,0.070844687,0.128065395,0.008174387,348,319,29,1
0.260047281,0.503546099,9.22E-02,1.32E-01,0.011820331,4.06E+02,3.66E+02,40,1
0.261682243,0.500667557,0.076101469,0.14953271,0.012016021,711,636,75,1
2.68E-01,0.51039261,7.62E-02,1.39E-01,0.006928406,4.15E+02,375,40,1
0.261822376,0.54094579,0.074971165,0.115340254,0.006920415,829,766,63,1
0.25984252,0.51023622,0.075590551,0.146456693,0.007874016,604,546,58,1
0.246031746,0.515873016,0.103174603,0.124338624,0.010582011,362,331,31,1
0.24137931,0.50862069,0.086206897,0.148706897,0.015086207,4.38E+02,3.98E+02,40,1
0.255863539,0.509594883,0.078891258,1.43E-01,0.012793177,4.48E+02,408,40,1
2.57E-01,0.521815009,0.078534031,1.31E-01,0.012216405,548,503,45,1
0.255649718,0.521186441,0.080508475,0.13559322,0.007062147,673,613,60,1
0.258003766,0.52354049,0.071563089,0.139359699,0.007532957,505,462,43,1
0.259124088,0.525547445,0.072992701,0.135036496,0.00729927,783,717,66,1
0.257839721,0.526132404,0.076655052,0.130662021,8.71E-03,547,501,46,1
0.260122699,0.517791411,0.071165644,0.147239264,0.003680982,7.74E+02,7.03E+02,7.10E+01,1
0.249492901,0.519269777,0.073022312,0.14198783,0.016227181,467,428,39,1
0.253658537,0.520325203,0.084552846,0.13495935,0.006504065,5.86E+02,535,51,1
0.258287293,0.517955801,0.062154696,0.151933702,9.67E-03,687,628,59,1
0.268041237,0.519587629,0.070103093,0.13814433,0.004123711,463,420,43,1
0.27189781,0.551094891,0.069343066,0.105839416,0.001824818,525,485,40,1
0.305722892,0.512048193,0.075301205,0.106927711,0,649,576,73,1
0.257954545,0.521590909,0.078409091,0.129545455,0.0125,838,764,74,1
2.67E-01,5.27E-01,6.86E-02,1.29E-01,0.007843137,486,443,43,1
0.258017493,0.527696793,0.072886297,0.131195335,0.010204082,653,599,54,1
0.257452575,0.504065041,0.075880759,0.151761518,0.010840108,352,319,33,1
0.261904762,0.505494505,0.06959707,0.15018315,0.012820513,520,470,50,1
0.2672,0.5264,6.56E-02,0.1344,6.40E-03,597,546,5.10E+01,1
0.264705882,0.529411765,0.080495356,0.116099071,0.009287926,619,566,5.30E+01,1
0.254098361,0.527868852,0.072131148,0.139344262,0.006557377,579,532,47,1
0.268057785,0.51364366,0.073836276,0.13964687,0.004815409,596,539,57,1
0.263157895,0.502631579,0.076315789,0.147368421,0.010526316,725,652,73,1
0.271331058,0.520477816,0.076791809,0.11774744,0.013651877,564,513,51,1
0.263665595,0.520900322,0.067524116,0.143086817,0.004823151,592,539,53,1
0.249602544,0.519872814,0.087440382,0.13672496,0.0063593,597,544,53,1
0.276978417,0.507194245,6.83E-02,1.22E-01,0.025179856,269,2.44E+02,2.50E+01,1
0.251724138,0.527586207,0.072413793,1.28E-01,0.020689655,2.75E+02,253,22,1
0.271293375,0.518927445,0.074132492,0.124605678,0.011041009,609,553,56,1
0.246478873,0.51056338,0.088028169,0.133802817,0.021126761,270,246,24,1
0.253218884,0.543633763,0.068669528,0.134477825,0,660,610,50,1
0.246715328,0.525547445,0.087591241,0.132846715,0.00729927,650,596,54,1
0.264631043,0.510178117,0.072519084,1.41E-01,0.011450382,751,680,71,1
0.258877434,0.517754868,0.080183276,0.135166094,0.008018328,8.34E+02,7.60E+02,74,1
0.263291139,0.549367089,7.34E-02,0.113924051,0.00E+00,377,349,28,1
0.263513514,0.503378378,0.070945946,0.148648649,0.013513514,283,256,27,1
0.250847458,0.510169492,7.29E-02,1.56E-01,0.010169492,558,507,51,1
0.264285714,5.18E-01,0.071428571,1.36E-01,0.010714286,5.34E+02,485,49,1
0.282768778,0.497790869,0.070692194,0.138438881,0.010309278,653,580,73,1
0.253141831,0.515260323,0.066427289,0.157989228,0.007181329,528,483,45,1
0.255384615,0.518461538,0.081538462,0.138461538,0.006153846,619,564,55,1
0.269230769,0.527472527,0.071428571,0.119505495,0.012362637,701,644,57,1
0.268595041,0.508264463,8.26E-02,0.128099174,0.012396694,465,419,46,1
0.263157895,0.518341308,0.084529506,0.124401914,0.009569378,601,546,55,1
0.251552795,0.50621118,0.065217391,0.164596273,0.01242236,305,278,27,1
0.264642082,0.522776573,0.075921909,0.136659436,0,440,400,40,1
0.273462783,0.509708738,0.07605178,0.131067961,0.009708738,594,535,59,1
0.25975976,5.18E-01,7.36E-02,0.135135135,0.013513514,635,579,5.60E+01,1
0.256716418,0.528358209,0.068656716,0.146268657,0,317,290,27,1
0.256164384,0.524657534,7.53E-02,1.33E-01,0.010958904,6.98E+02,643,55,1
0.271794872,0.538461538,0.066666667,0.114529915,0.008547009,561,516,45,1
0.25433526,0.518304432,0.078998073,0.131021195,0.01734104,494,451,43,1
0.253187614,0.531876138,0.061930783,0.14571949,0.007285974,519,4.79E+02,40,1
0.252252252,5.25E-01,0.082368082,0.132561133,0.007722008,7.40E+02,679,61,1
0.253267974,0.52124183,8.01E-02,0.137254902,0.008169935,581,530,51,1
0.248704663,0.507772021,0.098445596,0.134715026,0.010362694,3.68E+02,3.33E+02,35,1
0.265392781,0.498938429,0.087048832,0.135881104,0.012738854,451,403,48,1
0.262108262,0.50997151,0.074074074,0.145299145,0.008547009,671,609,62,1
0.273148148,0.520833333,0.05787037,0.134259259,0.013888889,411,372,39,1
0.258241758,0.527472527,7.14E-02,0.137362637,0.005494505,346,3.17E+02,29,1
0.258785942,0.514376997,0.073482428,0.153354633,0,297,269,28,1
0.2382134,0.501240695,8.93E-02,0.156327543,0.014888337,380,3.44E+02,36,1
0.243055556,0.517361111,0.079861111,0.144097222,0.015625,545,500,45,1
0.275494673,0.506849315,8.07E-02,0.127853881,0.00913242,6.33E+02,568,65,1
0.255691769,0.528896673,0.08056042,0.134851138,0,544,499,45,1
0.293015332,0.482112436,7.67E-02,0.137989779,1.02E-02,571,502,6.90E+01,1
0.251336898,0.516934046,0.078431373,0.139037433,0.01426025,531,483,48,1
0.264069264,0.532467532,0.064935065,0.138528139,0,441,406,35,1
0.251037344,0.524896266,0.072614108,0.139004149,0.012448133,458,422,36,1
0.249660787,0.527815468,0.071913161,0.139755767,0.010854817,702,651,51,1
0.252272727,0.511363636,0.084090909,0.142045455,0.010227273,838,762,76,1
0.278969957,0.510729614,0.064377682,0.13304721,0.012875536,446,400,46,1
0.265359477,0.508496732,0.077124183,0.141176471,0.007843137,730,657,73,1
0.266033254,0.529691211,0.06888361,1.26E-01,9.50E-03,402,368,34,1
0.279255319,0.505319149,0.079787234,0.131648936,0.003989362,726,650,76,1
0.264325323,0.513863216,0.073937153,0.136783734,0.011090573,517,469,48,1
0.252158895,0.528497409,0.082901554,0.13298791,0.003454231,549,502,47,1
0.242857143,0.517460317,0.095238095,0.138095238,0.006349206,598,546,52,1
0.256274769,0.517833554,7.40E-02,0.141347424,0.010568032,720,657,6.30E+01,1
0.26953748,0.524720893,0.074960128,0.12599681,0.004784689,599,543,56,1
0.260536398,0.51596424,0.081736909,0.12899106,0.012771392,748,679,69,1
0.260689655,0.506206897,0.08137931,0.140689655,0.011034483,692,624,68,1
0.271889401,0.497695853,0.070660522,0.150537634,0.00921659,624,559,65,1
0.26055313,0.497816594,0.075691412,0.154294032,0.011644833,653,585,68,1
0.251420455,0.539772727,0.079545455,0.117897727,0.011363636,670,621,49,1
0.267584098,0.503058104,0.081039755,1.36E-01,0.012232416,626,5.61E+02,65,1
0.25915493,5.07E-01,0.078873239,0.143661972,1.13E-02,3.38E+02,3.05E+02,3.30E+01,1
0.268637532,0.515424165,0.070694087,0.137532134,0.007712082,745,676,69,1
0.274021352,0.523131673,0.067615658,0.128113879,0.007117438,270,246,24,1
0.255255255,0.516516517,0.084084084,0.138138138,0.006006006,635,578,57,1
0.272493573,0.5218509,0.084832905,0.115681234,0.005141388,374,338,36,1
0.250696379,0.519498607,8.22E-02,0.139275766,0.008356546,6.82E+02,623,59,1
0.25588697,0.51177394,0.08477237,1.35E-01,0.01255887,6.07E+02,5.50E+02,57,1
0.248153619,0.519940916,0.085672083,0.140324963,0.005908419,642,586,56,1
0.270512821,0.5,0.069230769,0.15,0.01025641,747,671,76,1
0.258175559,5.32E-01,0.074010327,0.13253012,0.003442341,553,508,45,1
0.242562929,0.517162471,0.086956522,0.139588101,0.013729977,413,377,36,1
0.250530786,0.520169851,0.074309979,0.138004246,0.016985138,447,410,37,1
0.267034991,0.523020258,7.73E-02,0.121546961,1.10E-02,520,473,47,1
0.25,5.02E-01,0.072761194,0.164179104,0.01119403,507,459,48,1
0.263819095,0.522613065,0.075376884,0.134422111,0.003768844,758,688,70,1
0.253638254,0.538461538,0.076923077,0.126819127,0.004158004,459,426,33,1
0.260437376,5.51E-01,0.073558648,1.15E-01,0.00E+00,480,446,34,1
0.264258555,0.507604563,0.070342205,0.144486692,0.013307985,501,452,49,1
0.265335235,0.524964337,0.079885877,0.12125535,0.008559201,673,615,58,1
0.250564334,0.525959368,7.90E-02,1.29E-01,0.015801354,421,3.87E+02,34,1
0.247148289,0.517110266,0.076045627,0.144486692,0.015209125,250,230,20,1
0.247678019,0.521671827,0.072755418,0.142414861,0.015479876,611,561,50,1
0.268292683,0.519163763,0.068524971,0.132404181,0.011614402,823,748,75,1
0.252475248,0.504950495,0.072607261,0.151815182,0.018151815,572,516,56,1
0.262582057,0.514223195,7.22E-02,0.13785558,0.013129103,4.34E+02,392,42,1
0.266009852,0.495073892,0.07635468,0.147783251,0.014778325,387,345,42,1
0.265079365,0.514285714,0.073015873,0.138095238,0.00952381,600,542,58,1
0.252566735,0.515400411,0.075975359,0.141683778,0.014373717,463,423,40,1
0.261313869,5.15E-01,7.45E-02,0.137226277,0.011678832,6.54E+02,595,59,1
0.256944444,0.517361111,0.079861111,0.121527778,0.024305556,275,251,24,1
0.295454545,5.15E-01,0.069805195,0.12012987,0,601,5.41E+02,6.00E+01,1
0.281609195,0.505747126,0.063218391,0.146551724,0.002873563,334,299,35,1
0.262295082,0.506147541,0.075819672,0.143442623,0.012295082,467,423,44,1
0.27032967,0.501098901,0.065934066,0.147252747,0.015384615,4.34E+02,389,45,1
0.271676301,0.514450867,0.071290944,0.131021195,0.011560694,497,449,48,1
0.267552182,5.03E-01,7.40E-02,1.40E-01,0.015180266,504,4.53E+02,51,1
0.264822134,0.529644269,0.063241107,0.134387352,0.007905138,481,440,41,1
0.270833333,0.517361111,0.076388889,0.123263889,0.012152778,553,501,52,1
0.266666667,0.536752137,0.061538462,0.135042735,0,557,512,45,1
0.283783784,0.487987988,0.064564565,0.154654655,9.01E-03,6.40E+02,566,7.40E+01,1
0.253184713,0.50477707,0.078025478,0.154458599,0.00955414,597,541,56,1
0.253644315,0.508746356,0.077259475,0.145772595,0.014577259,650,588,62,1
0.254205607,0.521495327,6.54E-02,0.145794393,0.013084112,508,4.67E+02,41,1
0.240223464,0.511173184,0.097765363,0.139664804,0.011173184,340,310,30,1
0.260683761,0.517094017,7.69E-02,0.143162393,0.002136752,446,405,41,1
0.255932203,0.544067797,0.066101695,0.130508475,0.003389831,561,522,39,1
0.258947368,0.498947368,7.37E-02,0.16,0.008421053,453,409,44,1
0.257177033,0.519138756,0.06937799,0.142344498,0.011961722,794,725,69,1
0.258454106,0.52173913,0.082125604,0.128019324,0.009661836,396,362,34,1
0.254416961,0.510011779,0.088339223,0.134275618,0.012956419,810,734,76,1
0.257627119,0.513559322,0.076271186,0.140677966,0.011864407,561,509,52,1
0.257340242,0.506044905,0.077720207,1.49E-01,0.010362694,5.50E+02,4.96E+02,54,1
0.25,0.47983871,0.076612903,0.169354839,0.024193548,2.34E+02,208,26,1
0.262158956,0.518386714,0.072360617,0.139976275,0.007117438,803,730,73,1
0.271604938,0.5,0.072016461,0.154320988,0.002057613,463,412,51,1
0.255863539,0.526652452,0.078891258,0.136460554,0.002132196,446,408,38,1
0.255009107,0.519125683,0.074681239,1.38E-01,0.012750455,522,477,45,1
0.269421488,0.509090909,0.092561983,0.12231405,0.00661157,583,524,59,1
0.246523388,0.528445006,0.07079646,0.14664981,0.007585335,747,689,58,1
0.266423358,0.551094891,0.072992701,0.105839416,0.003649635,525,487,38,1
0.248310811,0.521959459,0.079391892,0.135135135,0.015202703,562,516,46,1
0.275268817,0.520430108,0.068817204,0.120430108,0.015053763,447,406,41,1
0.25984252,0.505905512,0.076771654,0.153543307,0.003937008,482,433,49,1
0.264108352,0.510158014,0.06772009,0.148984199,0.009029345,422,382,40,1
0.283972125,4.93E-01,0.071428571,0.141114983,0.010452962,551,4.86E+02,65,1
0.254355401,0.524390244,0.081881533,0.12543554,0.013937282,549,505,44,1
0.26142132,0.510152284,0.083756345,0.129441624,0.015228426,377,341,36,1
0.26183432,5.07E-01,0.075443787,0.143491124,0.01183432,6.47E+02,587,60,1
0.265139116,0.504091653,0.075286416,0.140752864,0.014729951,584,526,58,1
0.275167785,0.510067114,0.070469799,0.14261745,0.001677852,571,513,58,1
0.275207592,0.498220641,0.078291815,0.141162515,0.007117438,811,724,87,1
0.255447942,0.508474576,0.070217918,0.157384988,0.008474576,784,712,72,1
0.244262295,0.52295082,0.086885246,0.131147541,0.014754098,580,534,46,1
0.271099744,0.508951407,0.069053708,0.135549872,1.53E-02,376,341,3.50E+01,1
0.282666667,0.517333333,0.064,0.133333333,0.002666667,360,324,36,1
0.248953975,0.50209205,0.071129707,0.163179916,0.014644351,450,406,44,1
0.271221532,5.09E-01,0.074534161,1.33E-01,0.01242236,4.61E+02,413,48,1
0.282714055,0.494345719,0.074313409,0.138933764,0.009693053,5.98E+02,532,6.60E+01,1
0.264646465,0.521212121,0.068686869,1.39E-01,0.006060606,471,428,43,1
0.267123288,0.510273973,0.071917808,0.136986301,0.01369863,280,254,26,1
0.282245827,0.512898331,0.075872534,0.124430956,0.004552352,634,567,67,1
0.269662921,0.505617978,0.071161049,0.142322097,0.011235955,510,458,52,1
0.248971193,0.514403292,7.82E-02,0.146090535,0.012345679,461,421,40,1
0.266033254,0.524940618,5.94E-02,0.135391924,0.014251781,399,3.63E+02,36,1
0.265151515,0.492424242,0.075757576,0.151515152,0.015151515,252,225,27,1
0.277879342,0.493601463,0.080438757,0.137111517,0.010968921,527,468,59,1
0.255924171,0.518167457,0.078988942,0.129541864,0.017377567,603,550,53,1
0.267584098,0.5382263,0.073394495,0.119266055,0.001529052,624,571,53,1
0.246973366,0.503631961,0.072639225,0.162227603,0.014527845,389,352,37,1
0.231617647,0.518382353,0.091911765,0.143382353,1.47E-02,255,233,22,1
2.52E-01,5.16E-01,0.082580645,0.138064516,0.011612903,737,672,6.50E+01,1
0.25483871,0.511290323,0.066129032,0.156451613,0.011290323,588,536,52,1
0.262626263,0.512626263,0.073232323,0.136363636,0.015151515,377,341,36,1
0.252380952,0.511111111,0.076190476,0.150793651,0.00952381,599,546,53,1
0.253433208,0.52309613,0.081148564,0.134831461,0.007490637,762,697,65,1
0.26122449,0.502040816,0.07755102,0.140816327,0.018367347,467,420,47,1
0.27689243,0.513944223,0.06374502,0.139442231,0.005976096,481,434,47,1
0.271978022,0.532967033,0.06043956,0.134615385,0,347,317,30,1
0.278084715,0.519337017,0.066298343,0.125230203,0.011049724,520,469,51,1
0.275992439,0.517958412,0.06805293,0.128544423,0.009451796,507,458,49,1
0.250659631,0.496042216,7.39E-02,0.163588391,0.015831135,360,3.26E+02,3.40E+01,1
0.251552795,0.51863354,0.093167702,0.130434783,0.00621118,613,557,56,1
0.276422764,0.495934959,0.073170732,0.154471545,0,354,315,39,1
0.25633383,0.523099851,8.20E-02,0.129657228,0.008941878,639,583,56,1
0.263452915,0.528026906,0.070627803,0.1367713,0.001121076,8.49E+02,7.75E+02,74,1
0.25,0.526041667,7.29E-02,0.140625,0.010416667,362,3.31E+02,3.10E+01,1
0.250659631,0.509234828,0.08707124,0.137203166,0.015831135,360,326,34,1
0.254397835,0.51150203,0.073071719,0.151556157,0.00947226,701,637,64,1
0.255384615,0.549230769,0.066153846,0.121538462,0.007692308,619,579,40,1
0.236983842,0.517055655,0.082585278,1.49E-01,0.014362657,525,4.82E+02,43,1
0.2765625,0.5171875,0.0671875,0.134375,0.0046875,614,555,59,1
0.251509054,4.99E-01,0.072434608,0.16498994,0.012072435,470,424,46,1
0.263227513,0.521164021,0.084656085,0.125661376,0.005291005,725,660,65,1
0.237012987,0.532467532,0.097402597,0.12012987,0.012987013,293,272,21,1
0.274970623,0.533490012,0.065804935,0.118683901,0.007050529,817,748,69,1
0.257971014,0.547826087,0.066666667,0.127536232,0,326,3.01E+02,25,1
0.279009126,0.509778357,0.074315515,0.129074316,0.007822686,740,666,7.40E+01,1
0.278969957,0.534334764,0.066523605,0.115879828,0.004291845,448,409,39,1
0.258493353,0.525849335,0.064992614,0.140324963,0.010339734,644,592,52,1
0.246728972,5.16E-01,0.071028037,0.153271028,0.013084112,5.05E+02,462,4.30E+01,1
0.24863388,0.5,0.095628415,0.139344262,0.016393443,348,313,35,1
0.25210084,5.09E-01,0.075630252,1.50E-01,0.013445378,5.63E+02,510,53,1
0.264646465,0.519191919,0.070707071,0.133333333,0.012121212,472,429,43,1
2.84E-01,0.507020281,0.070202808,1.29E-01,0.009360374,618,5.53E+02,65,1
0.255395683,5.04E-01,0.079136691,0.14028777,0.021582734,2.65E+02,240,25,1
0.252542373,0.506779661,0.079661017,0.149152542,0.011864407,560,507,53,1
0.265917603,0.513108614,0.071161049,0.127340824,0.02247191,256,233,23,1
0.241035857,0.517928287,0.075697211,0.151394422,0.013944223,472,432,40,1
0.269360269,0.518518519,0.067340067,0.141414141,0.003367003,283,256,27,1
0.275707899,0.515648286,0.071535022,0.126676602,0.010432191,645,583,62,1
0.252369668,0.513033175,0.086492891,0.133886256,0.014218009,804,731,73,1
0.258559622,0.517119244,0.073199528,0.14403778,0.007083825,806,734,72,1
0.251580278,5.22E-01,0.077117573,1.42E-01,0.007585335,751,6.88E+02,6.30E+01,1
0.288401254,0.490595611,0.073667712,0.137931034,0.009404389,617,545,72,1
0.256045519,5.31E-01,7.54E-02,1.28E-01,0.009957326,670,6.17E+02,53,1
0.263829787,0.517021277,0.070212766,0.131914894,0.017021277,449,409,40,1
0.255520505,0.501577287,0.072555205,0.157728707,0.012618297,3.00E+02,270,30,1
0.24602026,0.518089725,0.08683068,0.143270622,0.005788712,655,598,57,1
0.277227723,0.518151815,0.075907591,0.115511551,0.01320132,585,530,55,1
0.25782881,0.526096033,0.081419624,0.133611691,0.001043841,913,834,79,1
0.258503401,0.514285714,0.084353741,0.137414966,0.005442177,702,637,65,1
2.71E-01,0.516569201,0.072124756,0.124756335,0.015594542,4.93E+02,448,45,1
0.269151139,5.01E-01,0.074534161,1.43E-01,0.01242236,462,414,4.80E+01,1
0.260340633,5.04E-01,0.070559611,0.150851582,0.01459854,3.90E+02,351,39,1
0.264775414,0.531914894,0.06855792,0.132387707,0.002364066,403,369,34,1
0.270300334,0.526140156,0.061179088,0.133481646,0.008898776,858,783,75,1
0.265690377,0.529288703,0.064853556,0.125523013,0.014644351,456,418,38,1
0.261538462,0.523076923,0.098461538,0.116923077,0,313,285,28,1
0.265861027,0.512084592,0.080060423,0.13141994,0.010574018,635,575,60,1
0.240544629,0.520423601,0.075642965,0.15128593,0.012102874,623,573,50,1
0.261872456,0.537313433,0.073270014,0.119402985,0.008141113,704,649,55,1
0.239631336,0.511520737,0.082949309,0.152073733,0.013824885,409,373,36,1
0.262820513,0.52991453,0.074786325,0.123931624,0.008547009,895,821,74,1
0.239130435,0.514492754,0.089371981,0.142512077,0.014492754,391,357,34,1
0.254315305,0.512082854,0.086306099,1.38E-01,0.009205984,8.29E+02,753,76,1
0.258571429,0.524285714,8.43E-02,1.27E-01,0.005714286,6.68E+02,6.09E+02,59,1
0.278225806,0.508064516,0.075268817,0.130376344,0.008064516,716,642,74,1
0.256944444,0.515277778,0.079166667,0.140277778,0.008333333,686,624,62,1
0.244274809,0.511450382,0.071246819,0.160305344,0.012722646,743,681,62,1
0.258872651,5.16E-01,0.060542797,0.158663883,0.006263048,453,4.12E+02,41,1
0.268886044,0.514724712,0.071702945,0.131882202,0.012804097,748,678,70,1
0.277439024,5.08E-01,0.077743902,0.12804878,0.009146341,6.32E+02,567,65,1
0.261637239,0.520064205,0.080256822,0.126805778,0.011235955,595,541,54,1
0.253565769,0.535657686,0.072900158,0.134706815,0.003169572,601,557,44,1
0.261695906,0.532163743,0.067251462,1.33E-01,0.005847953,651,5.98E+02,5.30E+01,1
0.282105263,0.541052632,0.069473684,0.107368421,0,459,421,38,1
0.25,0.508264463,0.078512397,0.150826446,0.012396694,457,413,44,1
2.50E-01,0.522727273,0.084415584,0.136363636,0.006493506,585,5.35E+02,50,1
0.256493506,0.517857143,0.076298701,0.136363636,0.012987013,586,534,52,1
0.256235828,0.517006803,0.068027211,0.145124717,0.013605442,417,379,38,1
0.25170068,0.517006803,0.088435374,0.136054422,0.006802721,558,506,52,1
0.269961977,0.501901141,0.068441065,0.136882129,0.022813688,2.51E+02,225,26,1
