pseAAC_1,pseAAC_2,pseAAC_3,pseAAC_4,pseAAC_5,pseAAC_6,pseAAC_7,pseAAC_8,pseAAC_9,pseAAC_10,pseAAC_11,pseAAC_12,pseAAC_13,pseAAC_14,pseAAC_15,pseAAC_16,pseAAC_17,pseAAC_18,pseAAC_19,pseAAC_20,pseAAC_21,pseAAC_22,pseAAC_23,pseAAC_24,pseAAC_25,pseAAC_26,pseAAC_27,pseAAC_28,pseAAC_29,pseAAC_30,target
0.00018481,0.000739239,0.000369619,0.000369619,0.000369619,0.000369619,0,0.00018481,0.00018481,0,0,0.000369619,0,0,0.000369619,0.00018481,0,0,0,0,0.086260767,0.104708397,0.102021055,0.061027228,0.089157608,0.14412345,0.081430134,0.07141726,0.097898089,0.158259817,1
0.000222506,0.000741688,0.000148338,0.000148338,0,0.000445013,0,7.42E-05,0.000148338,7.42E-05,0,0.000370844,7.42E-05,0.000148338,0.000296675,0.000222506,0.000148338,0.000148338,0,7.42E-05,0.10031627,0.118949713,0.060963878,0.102731331,0.104309795,0.064867629,0.127820391,0.11585958,0.079445775,0.121249704,1
0.000945658,0.000472829,0.000354622,0,0,0.000236414,0.000118207,0.000236414,0.000118207,0.000236414,0.000118207,0.000472829,0.000236414,0.000118207,0.000236414,0.000236414,0.000236414,0.000236414,0,0,0.085104297,0.12189213,0.103932286,0.098071403,0.08222151,0.08163726,0.103431963,0.099832794,0.103265456,0.116000819,1
0.000539375,0.000308215,0.000231161,0.000154107,0,0.000154107,0,7.71E-05,0.000154107,0.000231161,0,0.000231161,0.000154107,0,0.000308215,0.000385268,0.000231161,7.71E-05,0,0.000308215,0.108979112,0.132131945,0.103418735,0.120747578,0.074818561,0.067980444,0.093088973,0.121680838,0.10674087,0.066868477,1
0.000102752,0.00061651,0.000102752,0.000102752,0.000205503,0.00061651,0,0.000308255,0,0.000308255,0,0,0.000205503,0,0,0,0.000205503,0.000102752,0,0.000205503,0.084550476,0.132018081,0.129641371,0.083494781,0.058805554,0.088525062,0.147935527,0.135096501,0.082047627,0.054802472,1
0,0.000655165,0.000109194,0.000327583,0.000109194,0.000327583,0.000109194,0,0.000545971,0,0,0.000109194,0.000109194,0,0.000327583,0.000218388,0.000327583,0.000436777,0,0.000109194,0.095398257,0.09785142,0.083592117,0.120210346,0.100845213,0.095205455,0.109595299,0.08709588,0.098522245,0.107861971,1
0.000434486,0.000868971,0.000434486,0.000579314,0,0.000434486,0.000144829,0.000144829,0.000144829,0.000144829,0.000144829,0.000144829,0,0.000144829,0.000144829,0.000434486,0.000289657,0.000144829,0,0,0.071804984,0.080010997,0.090393851,0.112489147,0.122170086,0.118836431,0.110947124,0.104928995,0.088293733,0.095345311,1
0.00040242,0.00160968,0.00120726,0.00040242,0,0,0.00040242,0,0,0.00040242,0,0.00040242,0.00120726,0.00040242,0.00040242,0.00040242,0,0,0,0,0.068416642,0.088496904,0.095304604,0.091126053,0.116696487,0.11774675,0.144733408,0.163229959,0.065665243,0.041340388,1
0.000553045,0.000442436,0,0,0,0.000110609,0,0.000221218,0.000331827,0.000110609,0,0.000331827,0.000331827,0,0.000110609,0.000442436,0.000221218,0.000221218,0.000110609,0.000221218,0.112098726,0.110102605,0.121155701,0.088043671,0.068011818,0.12260766,0.092177767,0.123638049,0.067629722,0.090773577,1
0.000509138,0.001357702,0.000509138,0.000169713,0,0.000339426,0.000169713,0.000339426,0.000509138,0.000169713,0,0,0.000169713,0,0,0.000339426,0.000339426,0.000339426,0,0.000169713,0.078655575,0.08997866,0.113405512,0.123014689,0.085587002,0.067748876,0.071211785,0.084836552,0.109221369,0.170909172,1
0.000331013,0.000993038,0.000331013,0.000165506,0,0.000331013,0,0.000165506,0.000496519,0,0,0.000331013,0.000331013,0,0,0.000165506,0.000331013,0,0,0.000331013,0.126773743,0.096592765,0.122097551,0.073923486,0.108736334,0.112650881,0.080472413,0.08836773,0.078815699,0.107266233,1
0.00034419,0.000172095,0.000516285,0.00103257,0.00034419,0.000172095,0,0.000172095,0.000172095,0.000516285,0,0.00034419,0.000172095,0,0.00034419,0.000172095,0.000516285,0,0,0.000172095,0.085778772,0.10461493,0.080968163,0.085842878,0.075409682,0.10415412,0.112913854,0.079144439,0.103174928,0.162835385,1
0.000238545,0.000715634,0,0.000119272,0.000119272,0.000477089,0.000119272,0.000119272,0,0.000357817,0,0.000119272,0.000119272,0,0,0.000238545,0.000119272,0.000119272,0.000119272,0.000119272,0.111280978,0.120375667,0.089443231,0.043457504,0.095096409,0.137591135,0.102255504,0.063190321,0.07998567,0.154103227,1
0.000282606,0.000847818,0.000423909,0,0,0.000141303,0,0,0,0,0,0,0,0.000282606,0,0,0,0,0.000282606,0,0.064511558,0.061751306,0.127949068,0.121479285,0.124056034,0.099014029,0.08712295,0.080809401,0.144726627,0.086318894,1
0,0.000743258,0.000495505,0.000743258,0,0.000371629,0,0.000123876,0.000495505,0,0.000123876,0,0.000247753,0.000123876,0,0.000495505,0.000123876,0.000247753,0,0.000247753,0.09246152,0.09300234,0.135631567,0.077140266,0.097586136,0.062497124,0.133622677,0.125128297,0.125098657,0.053247992,1
0,0.000776258,0,0.000155252,7.76E-05,0.000621007,0,0,0.000232877,7.76E-05,0,0.000155252,0.000310503,7.76E-05,7.76E-05,0.000232877,0.000465755,7.76E-05,0,0.000232877,0.096741933,0.095665146,0.10120455,0.094384254,0.095292179,0.099663138,0.113013506,0.081501597,0.112762461,0.106200448,1
0,0.000565555,0,0.000141389,0,0.000141389,0.000141389,0,0,0,0,0,0.000424166,0.000141389,0,0.000282778,0,0,0.000141389,0.000565555,0.068270378,0.110805203,0.085592822,0.098920711,0.110018697,0.08658145,0.089482229,0.111929346,0.120022873,0.115831294,1
0.000454725,0.000454725,0,0.000259843,6.50E-05,0.000259843,0,6.50E-05,0.000194882,0.000324804,6.50E-05,6.50E-05,0.000129921,6.50E-05,0.000194882,6.50E-05,0.000129921,0.000194882,0.000129921,0,0.095395152,0.074787397,0.098673392,0.080820212,0.088407827,0.112159196,0.103930323,0.124714798,0.115945617,0.102047972,1
0.000112268,0.000673608,0.000112268,0.000112268,0.000112268,0.000449072,0.000224536,0.000336804,0.000673608,0,0.000112268,0.000224536,0.000224536,0.000112268,0.000224536,0.000112268,0.000224536,0.000224536,0,0,0.080506119,0.121531839,0.116906678,0.076488459,0.101626582,0.112824009,0.083140947,0.091896071,0.097957098,0.112856012,1
0.000652024,0.000434682,0.000326012,0,0,0.000326012,0.000108671,0.000217341,0.000108671,0.000217341,0,0.000434682,0.000326012,0.000108671,0.000543353,0.000434682,0,0.000217341,0,0,0.133816389,0.118227576,0.098271799,0.11421983,0.053914403,0.088358425,0.087455003,0.130584768,0.100742304,0.069954007,1
0.000577663,0,0.000433247,0.000722078,0.000288831,0.000144416,0,0.000144416,0.000288831,0.000433247,0,0.000288831,0.000144416,0,0.000144416,0,0,0.000144416,0,0.000144416,0.096686477,0.12357439,0.077400113,0.061975314,0.083029972,0.122766022,0.124327338,0.068875148,0.087834686,0.149631316,1
7.24E-05,0.000434116,0.000144705,0.000217058,0,0.00028941,0,7.24E-05,7.24E-05,7.24E-05,0,0.000361763,7.24E-05,7.24E-05,7.24E-05,0.00028941,0.000144705,0,0.00028941,0,0.11674429,0.092069532,0.132796297,0.083551841,0.116461326,0.106301183,0.091442496,0.070406133,0.095150006,0.092399848,1
0.000107498,0.000429992,0.000214996,0.000214996,0,0.000322494,0.000107498,0.000214996,0.000107498,0.000107498,0,0.000107498,0.000107498,0.000107498,0.000322494,0.000214996,0.000107498,0.000214996,0.000107498,0,0.090798768,0.099291426,0.118022892,0.111412984,0.116859674,0.105716779,0.08749743,0.09319393,0.083544013,0.090544661,1
0.000497512,0.00039801,0.00039801,0,0,0.000199005,9.95E-05,0.000199005,0.000199005,0.000199005,0,0.000199005,0.000199005,9.95E-05,0.000497512,0.000298507,0,0.000298507,0,9.95E-05,0.105282106,0.116621442,0.097055476,0.113812809,0.085643103,0.066268665,0.088602305,0.121780602,0.091200743,0.109852153,1
0.000258143,0.000688382,0.000344191,0,0.000172096,0.000258143,8.60E-05,0,0.000602335,0,0,0.000172096,0,0.000172096,0.000172096,0.000172096,0.000258143,8.60E-05,0,0.000172096,0.101711438,0.099532961,0.096109502,0.09332303,0.099007824,0.08597768,0.089492042,0.124227781,0.098894417,0.108109318,1
0.000809908,0.001214862,0.000809908,0.000404954,0.000202477,0,0,0.000202477,0.000404954,0.000202477,0.000202477,0.000404954,0.000607431,0.000404954,0.000202477,0,0,0.000202477,0,0,0.062817039,0.067231963,0.067017679,0.110273616,0.121005942,0.112311032,0.135860579,0.135560186,0.09301068,0.0886345,1
0.00010305,0.000206099,0.000309149,0.00010305,0.00010305,0.000824397,0,0.000309149,0.000206099,0.000206099,0.00010305,0,0.000515248,0,0.00010305,0.000618298,0.000206099,0.00010305,0,0,0.105701123,0.104468455,0.07186248,0.102247818,0.095457574,0.093929685,0.10850646,0.11888091,0.097269581,0.09765698,1
0.000269624,0.000718996,0.000179749,0.000179749,0.000269624,0.000269624,8.99E-05,0.000269624,0.000269624,0.000179749,0,0.000179749,0.000359498,0,0,0.000539247,0.000179749,0,8.99E-05,8.99E-05,0.076909373,0.095105428,0.112559249,0.098838839,0.097270473,0.099155991,0.116213479,0.123676007,0.090896083,0.085240849,1
0.000326179,0.000652358,0.000108726,0.000108726,0.000108726,0.000326179,0,0.000217453,0.000326179,0.000108726,0.000217453,0.000326179,0.000326179,0,0,0.000217453,0.000108726,0.000108726,0,0.000326179,0.101308971,0.11831372,0.107240466,0.085535349,0.103232905,0.078763691,0.077636117,0.121492808,0.104151772,0.098410056,1
8.34E-05,0.000500541,8.34E-05,0.000166847,8.34E-05,0.000250271,8.34E-05,0,0.000333694,8.34E-05,0,8.34E-05,0.000250271,0,8.34E-05,0.000250271,8.34E-05,0.000166847,0.000166847,8.34E-05,0.087008256,0.100997311,0.091354157,0.095991186,0.103901321,0.076782588,0.124145618,0.116323362,0.09383763,0.106822168,1
0,0.000713453,0.000237818,0.000237818,0.000356726,0.000356726,0.000118909,0.000118909,0.000118909,0.000594544,0,0.000594544,0.000356726,0,0.000237818,0.000118909,0.000118909,0.000475635,0,0.000118909,0.086215155,0.108542263,0.09519794,0.108525722,0.090597937,0.08500434,0.077945368,0.091641753,0.118601704,0.132852557,1
8.03E-05,0.00024097,8.03E-05,0,0.000160647,0.000160647,0.000160647,8.03E-05,8.03E-05,8.03E-05,8.03E-05,0.000160647,0.000160647,8.03E-05,0.000160647,8.03E-05,8.03E-05,8.03E-05,0.000160647,0.00024097,0.095060308,0.0981066,0.063056557,0.106366064,0.115096759,0.098550815,0.109818428,0.091180622,0.103899537,0.11645461,1
0.000717525,0.000717525,0.000119587,0.000119587,0.000119587,0.000239175,0.000119587,0,0.000837112,0,0,0.00047835,0,0.000119587,0,0.000119587,0.000358762,0.000119587,0,0.000119587,0.086200346,0.101700627,0.112983295,0.106773432,0.125298412,0.093504739,0.080381935,0.087264764,0.108303787,0.093283516,1
0,0.000746297,0.000248766,0.000248766,0,0.000248766,0.000124383,0,0.000124383,0.000124383,0,0.000124383,0.000248766,0.000124383,0.000124383,0.000373149,0.000124383,0,0.000248766,0,0.133834463,0.102267525,0.125128865,0.102824748,0.095321373,0.093583106,0.098631482,0.088205094,0.073625266,0.083344124,1
0.000113793,0.000227585,0.000227585,0.000227585,0,0.000341378,0,0.000113793,0,0.000341378,0.000113793,0.000227585,0.000341378,0,0.000341378,0.000227585,0.000341378,0.000227585,0.000113793,0,0.114936492,0.120081053,0.067667378,0.094303778,0.11911451,0.095132438,0.091058937,0.102045865,0.114593532,0.077538449,1
0.000119743,0.000718458,0.000119743,0.000239486,0,0.000239486,0,0,0.000838201,0.000119743,0.000239486,0.000239486,0.000239486,0.000119743,0.000478972,0.000239486,0.000119743,0.000239486,0,0.000119743,0.118897757,0.066638872,0.128694036,0.073720183,0.094615486,0.084807215,0.085289661,0.107125475,0.103276199,0.132504628,1
0.000182306,0.000546918,0.000364612,0,9.12E-05,0.000273459,9.12E-05,9.12E-05,0.000182306,9.12E-05,9.12E-05,0,0.000182306,0,0.000273459,0.000182306,0.000273459,0,9.12E-05,9.12E-05,0.094736337,0.15014004,0.114390997,0.091702394,0.092083318,0.091495242,0.092971973,0.063674053,0.085184398,0.120522043,1
0.00030005,0.000400067,0.000400067,0,0.000100017,0.000400067,0.000100017,0,0.000200033,0.00030005,0.000100017,0.000400067,0.000400067,0,0.000500083,0.000200033,0.000200033,0.000100017,0,0,0.110706854,0.125202546,0.098012812,0.102237089,0.063357509,0.112703431,0.103159801,0.125329061,0.088504407,0.066685808,1
0.000352056,0.001232196,0,0.000176028,0,0.000704112,0.000528084,0.000176028,0.000176028,0.000352056,0.000176028,0.000176028,0.000528084,0.000352056,0,0.000176028,0,0.000176028,0,0,0.101236345,0.117785598,0.111181269,0.143763938,0.118786986,0.103965167,0.064817161,0.061050059,0.096393072,0.075739567,1
0.000168674,0.001012044,0,0.000168674,0.000337348,0.000168674,0,0,0,0.000337348,0,0.000337348,0,0,0,0.000674696,0.000674696,0.000168674,0.000168674,0,0.096200812,0.106634772,0.092774216,0.129027279,0.105742914,0.106151954,0.104418213,0.059666139,0.101743119,0.09342373,1
0.000237794,0.000356691,0,0.000178345,5.94E-05,0.000118897,0.000118897,5.94E-05,5.94E-05,5.94E-05,0,5.94E-05,5.94E-05,5.94E-05,0.000237794,0.000178345,0.000178345,0,0.000237794,0,0.108900377,0.095823184,0.126514441,0.100235086,0.096678652,0.087241099,0.081061262,0.084909708,0.088785014,0.127592134,1
0.000567832,0.000454265,0.000340699,0,0,0.000340699,0.000113566,0.000113566,0.000113566,0.000227133,0.000113566,0.000227133,0.000340699,0,0.000340699,0.000113566,0.000113566,0.000340699,0,0.000113566,0.123191923,0.121481895,0.090897828,0.126859011,0.045141244,0.101080525,0.10295255,0.1065898,0.108272746,0.069557654,1
6.32E-05,0.00037945,6.32E-05,0.000252967,6.32E-05,0.000252967,0,0,0,6.32E-05,0,0.000126483,0.000316208,0,0,0.000316208,0,0.000189725,0.000189725,0.000126483,0.07844982,0.106413265,0.092199031,0.090739724,0.108106087,0.094981271,0.116249791,0.092876866,0.088842735,0.128738228,1
0.000381073,0.000190536,0.000381073,0.000190536,0,0.000190536,0,0.000190536,0,0,0,0.000190536,0,0,0.000190536,0.000190536,0.000381073,0,0,0.000381073,0.132199041,0.105998874,0.040511058,0.115648241,0.093828167,0.063656941,0.134986252,0.067630671,0.065075215,0.177607493,1
7.17E-05,0.000143301,0,7.17E-05,0.000143301,0.000429903,0,7.17E-05,0.000358253,0.000143301,0.000143301,7.17E-05,0,7.17E-05,7.17E-05,0,7.17E-05,0.000143301,7.17E-05,0.000214952,0.07578184,0.118432825,0.065380905,0.07807415,0.131180607,0.101031233,0.070061467,0.128143576,0.134183213,0.095437367,1
0.000346114,0.000692228,0,8.65E-05,0,0.000432642,0.000173057,0,0.000173057,0,8.65E-05,0,0.000173057,8.65E-05,0,0.000173057,0.000173057,0,8.65E-05,8.65E-05,0.096568397,0.0909503,0.112914587,0.107027138,0.09007203,0.068304081,0.086530521,0.105124611,0.092553558,0.147185866,1
0,0.0011614,0,0.000193567,0,0,0,0,0.000193567,0,0,0,0.000387133,0,0,0.0005807,0.000193567,0,0.000193567,0.000387133,0.095920826,0.094663911,0.083704844,0.129094951,0.114631781,0.123734345,0.082629681,0.042452132,0.140803825,0.089073069,1
0.000382231,0,0,0.000191116,0.000191116,0.000191116,0,0.000191116,0.000382231,0.000955578,0.000191116,0.000191116,0,0.000191116,0.000191116,0.000573347,0,0.000382231,0,0.000191116,0.09831533,0.154537187,0.087449477,0.085792885,0.091854641,0.070805914,0.101086629,0.155100284,0.096516501,0.054145495,1
0,0.000573978,0.000286989,9.57E-05,0,0.000573978,0,0,0,9.57E-05,9.57E-05,0,9.57E-05,0.000382652,0.000478315,0.000191326,0.000191326,9.57E-05,0,0,0.102458078,0.116165805,0.134049853,0.08849467,0.092013885,0.085881543,0.119492155,0.108063754,0.080752488,0.069470889,1
0.000649886,0.000371363,0.000185682,9.28E-05,0,0.000278522,9.28E-05,0,0.000278522,0,9.28E-05,0.000371363,0.000371363,0,0.000371363,0.000185682,0,0,0,0,0.125948344,0.080940325,0.120705612,0.101428926,0.107917227,0.084071492,0.077365723,0.099682241,0.099127649,0.099470193,1
9.52E-05,0.000570934,9.52E-05,9.52E-05,0.000475779,0.000285467,0,9.52E-05,9.52E-05,0.000285467,0,0,0.000190311,0,0,0.000285467,0.000285467,0,9.52E-05,9.52E-05,0.104546145,0.092278784,0.108657802,0.070420693,0.083340867,0.138391907,0.098701161,0.10076214,0.076513552,0.123341966,1
0.000641282,0.000534402,0.000213761,0.00010688,0.00010688,0.000427521,0.000213761,0.00010688,0.00010688,0.000213761,0.00010688,0.000427521,0.000213761,0,0.000213761,0.00010688,0.000213761,0.00010688,0,0,0.09506081,0.10184437,0.098611251,0.132770998,0.087798164,0.102641041,0.105972484,0.095152086,0.09293428,0.083153063,1
9.35E-05,0.000374155,0.000187078,0.000187078,0.000187078,0.000467694,9.35E-05,0,0.000187078,0.000187078,0,9.35E-05,9.35E-05,0,9.35E-05,0,0.000187078,9.35E-05,0,0.000187078,0.107922534,0.134240776,0.092898687,0.068634019,0.082605066,0.124997073,0.09932464,0.107366726,0.082168623,0.09712923,1
0,0.002486105,0.000414351,0.000414351,0.000828702,0,0,0.000414351,0.000828702,0,0,0.001243052,0.000828702,0.000414351,0.000414351,0.000414351,0.000414351,0.000414351,0,0,0.071501464,0.120225211,0.131809267,0.10731361,0.078621251,0.065906327,0.093551777,0.067029267,0.122080203,0.132431553,1
0.000504157,0.001512472,0.000756236,0.000252079,0.000504157,0.000252079,0,0,0,0.000756236,0.000252079,0,0,0.000252079,0,0.001008315,0,0.000504157,0,0,0.100162435,0.096658969,0.077477989,0.118336434,0.101545273,0.117513595,0.119495154,0.074994105,0.084912646,0.102349356,1
8.15E-05,0.000652376,8.15E-05,0,8.15E-05,0.000407735,0.000163094,8.15E-05,8.15E-05,0.000244641,8.15E-05,8.15E-05,0,8.15E-05,0.000163094,0.000163094,8.15E-05,0.000163094,0,0.000244641,0.095560683,0.103850604,0.090607369,0.072611549,0.11498018,0.10924182,0.079756226,0.113880079,0.125912904,0.090662896,1
0,0.00187587,0.00062529,0.000312645,0,0.00062529,0.000312645,0,0.00125058,0.00062529,0.000312645,0.000312645,0.000312645,0,0,0.00062529,0,0.000312645,0,0,0.101989995,0.124949988,0.106781573,0.095064718,0.079629219,0.101981711,0.120906386,0.077588782,0.097202487,0.086401659,1
8.41E-05,0.000168281,0.000168281,0.000168281,0.000168281,0.000588983,0.000252421,0.000168281,0.000504843,8.41E-05,0,0.000168281,0.000336562,0,8.41E-05,0.000168281,0,0,0,0,0.095760723,0.105176854,0.077501158,0.094335587,0.109888237,0.09732725,0.09256824,0.127811208,0.104759946,0.0917576,1
0,0.001385805,0.000519677,0.000692903,0,0.000692903,0.000346451,0.000173226,0,0,0.000173226,0.000346451,0.000519677,0,0,0.000692903,0.000173226,0,0,0,0.078054042,0.110598245,0.141005453,0.115476917,0.102957845,0.078211652,0.076956982,0.084500852,0.106001498,0.100520065,1
0.000300102,0.000900305,0.000300102,0.000150051,0.000150051,0.000300102,0.000150051,0.000150051,0,0,0,0.000150051,0,0.000150051,0.000150051,0.000600203,0.000600203,0,0,0.000150051,0.077435693,0.091505443,0.116532199,0.124847789,0.11625935,0.102930034,0.112663023,0.093249358,0.07671763,0.083658059,1
0.000739537,0.000422592,0.000316944,0,0,0.000422592,0.000211296,0.000211296,0.000105648,0.000316944,0,0.000633889,0.000422592,0,0.000316944,0.000105648,0.000105648,0.000422592,0,0,0.104002273,0.109797589,0.099752032,0.114609574,0.083706686,0.112455269,0.090761957,0.109291398,0.097344131,0.073524926,1
0.000295403,0.000590807,0.000295403,0,0.000295403,0.000295403,0,0.001181613,0.001477017,0.000295403,0,0,0.000295403,0.000590807,0,0.000295403,0.000295403,0,0,0,0.115174747,0.104698239,0.055948937,0.11073146,0.116491733,0.09576412,0.092484699,0.100423257,0.089210709,0.112868628,1
0.000463962,0.000927924,0.000231981,0.000231981,0,0,0.000231981,0,0,0.000695943,0,0.000463962,0.000695943,0,0.000463962,0.000231981,0,0.000231981,0,0.000231981,0.097635681,0.10271159,0.094147541,0.116337118,0.100304777,0.118129428,0.105708952,0.082793564,0.093915385,0.083212383,1
0.000139771,0.000559085,0,0,0,0.000419314,0.000139771,0,0.000279542,0,0,0,0,0,0.000279542,0.000279542,0,0,0.000139771,0,0.062285601,0.120936301,0.122414151,0.160158727,0.16006458,0.123870532,0.087548672,0.078994015,0.04484443,0.036646651,1
0.000532873,0.000639447,0.000106575,0,0.000106575,0.000319724,0.000106575,0,0.000532873,0.000106575,0,0.000319724,0.000213149,0.000213149,0.000106575,0.000106575,0.000319724,0.000106575,0,0.000106575,0.099192366,0.101031453,0.099774485,0.091950586,0.09323492,0.095792858,0.09637457,0.117992915,0.096245228,0.104467359,1
0.000254613,0.00101845,0,0.000509225,0,0.000381919,0,0,0.000127306,0.000254613,0,0.000127306,0.000381919,0.000254613,0.000127306,0.000381919,0.000509225,0,0,0.000254613,0.080154797,0.113785552,0.110778048,0.111478757,0.130162364,0.107962322,0.093062261,0.084847492,0.076356328,0.086829054,1
8.00E-05,0.000479927,8.00E-05,8.00E-05,0,0.000879867,0,0,0,0.000159976,0,0,0.000159976,0.000239964,0.000159976,0,0.000159976,0,0,8.00E-05,0.085713973,0.082973888,0.102586036,0.112273165,0.090876277,0.104228521,0.118343543,0.121705111,0.082944676,0.095795198,1
0.000162368,0.000432982,0.000270614,0.000162368,0,0.000270614,0.000108245,5.41E-05,5.41E-05,5.41E-05,0,0.000108245,0.000108245,0,5.41E-05,5.41E-05,0.000162368,0.000108245,0.000270614,0,0.087346298,0.103192235,0.114155332,0.115784329,0.136762203,0.097323857,0.072504448,0.107440481,0.089231971,0.073823323,1
0.000924938,0,0,0.000115617,0.000115617,0.000231234,0,0.000231234,0.000809321,0.000578086,0.000115617,0.000115617,0.000115617,0.000115617,0,0,0.000346852,0.000115617,0,0.000115617,0.099031771,0.103782052,0.102942002,0.085700395,0.082888399,0.121029915,0.111799273,0.100514021,0.087998085,0.100267483,1
0.000197374,0.000592121,0,9.87E-05,9.87E-05,0.000394748,9.87E-05,9.87E-05,0.000197374,0.000493435,0,0.000296061,0.000197374,0,0.000197374,0.000296061,9.87E-05,0,9.87E-05,0,0.082092694,0.098602001,0.088993744,0.114250959,0.108115149,0.113286594,0.121882468,0.086679396,0.091371275,0.091271678,1
0.000174141,0.000116094,5.80E-05,0.000174141,0.000174141,0.000348281,0,5.80E-05,0.000174141,0.000174141,5.80E-05,0,0.000174141,0.000116094,5.80E-05,5.80E-05,0.000116094,0,5.80E-05,0.000232188,0.121393683,0.119429114,0.054864303,0.118936463,0.119124022,0.064786015,0.100761638,0.122878799,0.076455906,0.099048182,1
0.000107844,0.000647063,0.000107844,0,0.000107844,0.000539219,0,0.000323531,0.000107844,0.000323531,0.000107844,0,0.000107844,0.000107844,0.000215688,0,0.000215688,0.000323531,0.000107844,0,0.057988267,0.084029428,0.094093151,0.106847212,0.108708055,0.101263275,0.112849982,0.118597229,0.115670412,0.096501986,1
0,0.000229303,0.000229303,0.000458607,0.000229303,0.000458607,0.000229303,0.000458607,0,0.000229303,0,0.000229303,0,0,0.000229303,0,0,0.000458607,0,0,0.036480298,0.069541033,0.06439804,0.055669636,0.067640211,0.072341379,0.092396935,0.127545308,0.184998221,0.225549388,1
0.000309481,0.000928442,0.000309481,0.000309481,0.00015474,0.00015474,0.00015474,0,0.000773701,0.000309481,0.00015474,0.000618961,0.000309481,0,0.000309481,0.00015474,0,0,0.000309481,0.00015474,0.104954751,0.126510757,0.085656101,0.079287812,0.130881415,0.101713003,0.078000065,0.077009373,0.113013758,0.097557054,1
0.000691153,0.000394944,9.87E-05,0,0,0.000197472,9.87E-05,0,9.87E-05,0.000394944,0.000197472,0.000197472,9.87E-05,0,0.000197472,9.87E-05,0.000296208,9.87E-05,9.87E-05,9.87E-05,0.136407504,0.09240206,0.113139851,0.118248973,0.046081278,0.096505012,0.082960897,0.106917321,0.115074188,0.088905888,1
0.000237822,0.000713467,0.000356734,0.000118911,0.000118911,0.000356734,0,0.000237822,0,0.000356734,0.000118911,0.000237822,0.000356734,0.000118911,0.000118911,0.000356734,0.000356734,0.000356734,0.000118911,0,0.105544731,0.099824386,0.111874678,0.109503856,0.097816483,0.112233264,0.075063823,0.107610161,0.092713221,0.083177859,1
0.000306507,0.000766268,0.000536387,0,0,0.00022988,7.66E-05,0,0.00022988,0,0,7.66E-05,7.66E-05,0,0.00022988,7.66E-05,0.000459761,0,7.66E-05,0.00022988,0.104482794,0.106070609,0.09576928,0.088563707,0.083148978,0.118351876,0.118082666,0.096895732,0.08774367,0.09751911,1
0.000234489,0.000312652,0.000468978,0.000234489,0,0.000312652,0.000156326,0,0.000312652,0,7.82E-05,7.82E-05,7.82E-05,0,0.000390815,0.000234489,0,0,0,0.000156326,0.128905981,0.089652483,0.112932689,0.109195396,0.073686546,0.093288747,0.117720412,0.063090629,0.115123946,0.093354814,1
0.000301086,0.000903257,0.000301086,0.000150543,0,0.000301086,0,0,0,0.000150543,0,0,0.000150543,0,0,0,0,0,0.000150543,0.000150543,0.08304728,0.129687377,0.122474206,0.115097946,0.090788256,0.099821386,0.078379211,0.128211195,0.073076891,0.076857023,1
0.000193335,0.000773338,0.000193335,0,0.000193335,0.000193335,0,0,0,0,0,0.000193335,0.000386669,0,0,0.000386669,0.000193335,0,0,0.000580004,0.137416197,0.101479462,0.075495758,0.118060918,0.108941299,0.069050701,0.098920203,0.146049,0.0501909,0.091108876,1
0.000302143,0.000906428,0.000453214,0.000453214,0.000151071,0.000151071,0.000151071,0.000453214,0.000302143,0.000302143,0,0.000302143,0.000755357,0.000151071,0.000453214,0,0.000302143,0.000302143,0,0.000151071,0.100661499,0.103454411,0.11658345,0.084831871,0.098950038,0.094073908,0.097514231,0.084047347,0.096394751,0.11744564,1
0,0.000401127,0,0,0.000100282,0.00060169,0,0.000200563,0.000100282,0.000100282,0.000200563,0.000300845,0,0.000100282,0.000100282,0.000100282,0.000100282,0.000100282,0,0.000200563,0.064325492,0.057665803,0.088775935,0.111758895,0.116946531,0.109972073,0.133307026,0.101963789,0.110637545,0.101939305,1
0.000272982,0.000545964,9.10E-05,9.10E-05,0,0.000272982,0,0,0.000272982,9.10E-05,0,9.10E-05,9.10E-05,0,0.000181988,0.000181988,9.10E-05,0.000181988,0,0.000363976,0.116609087,0.121945442,0.102679088,0.097765453,0.083305562,0.096829159,0.098917513,0.116714167,0.117775128,0.044638584,1
0.000233654,0.000467308,0.000233654,7.79E-05,7.79E-05,0.000155769,7.79E-05,0.000311538,0.000233654,0.000155769,0,0,0.000233654,0.000233654,7.79E-05,0.000233654,0.000155769,7.79E-05,0.000155769,0.000155769,0.116693138,0.092107985,0.10454761,0.079502233,0.109528612,0.093993223,0.111853537,0.091707999,0.118355032,0.078361591,1
9.72E-05,0.000777444,0.000194361,0,0.000194361,0.000388722,0,0,9.72E-05,9.72E-05,0.000291541,0.000194361,0.000194361,0.000291541,0.000291541,0,0.000194361,0,0,9.72E-05,0.109818731,0.078256783,0.076917068,0.118440813,0.112236203,0.083453381,0.13853776,0.081101014,0.090545612,0.107291318,1
0.000565023,0,0,0,0.000141256,0.000141256,0.000282511,0.000141256,0.000706279,0.000847534,0,0,0,0.000282511,0,0.000141256,0.000141256,0,0.000141256,0,0.097823095,0.140624683,0.119120178,0.062511955,0.066011249,0.12170062,0.126282434,0.094297991,0.070231309,0.097865094,1
